06/21/2016,02,23.41,66,58,11849
06/21/2016,03,21.41,65,59,11486
06/21/2016,04,20.36,66,60,11353
06/21/2016,05,20.18,66,60,11551
06/21/2016,06,21.12,66,60,12256
06/21/2016,07,21.19,66,61,13694
06/21/2016,08,26.13,67,62,15073
06/21/2016,09,28.71,69,62,15905
06/21/2016,10,26.28,72,61,16581
06/21/2016,11,22.65,75,58,17320
06/21/2016,12,23.96,78,55,17872
06/21/2016,13,23.46,80,52,18208
06/21/2016,14,22.45,81,51,18616
06/21/2016,15,22.95,83,47,18850
06/21/2016,16,24.9,83,45,19086
06/21/2016,17,34.72,84,46,19295
06/21/2016,18,36.49,82,46,19229
06/21/2016,19,33.2,80,46,18758
06/21/2016,20,31.27,79,45,18071
06/21/2016,21,29.71,75,45,17493
06/21/2016,22,24.16,71,46,16693
06/21/2016,23,21.99,69,46,14974
06/21/2016,24,21.43,66,46,13267
06/22/2016,01,20.06,64,46,12073
06/22/2016,02,21.39,62,46,11305
06/22/2016,03,20.23,61,46,10848
06/22/2016,04,20.19,60,46,10626
06/22/2016,05,21.19,58,47,10717
06/22/2016,06,20.91,58,46,11260
06/22/2016,07,25.45,59,47,12638
06/22/2016,08,42.19,62,48,14059
06/22/2016,09,45.03,67,48,14995
06/22/2016,10,31.19,69,48,15656
06/22/2016,11,27.88,71,48,16278
06/22/2016,12,35.05,73,50,16756
06/22/2016,13,29.63,75,49,16882
06/22/2016,14,24.18,72,51,16876
06/22/2016,15,21.67,72,52,16787
06/22/2016,16,20.93,74,50,16860
06/22/2016,17,20.61,76,46,17060
06/22/2016,18,24.12,76,46,17205
06/22/2016,19,32.02,76,45,16938
06/22/2016,20,24.04,75,45,16460
06/22/2016,21,20.72,72,46,16134
06/22/2016,22,25.3,69,45,15533
06/22/2016,23,19.85,66,46,14033
06/22/2016,24,19.06,64,46,12545
06/23/2016,01,20.33,63,46,11470
06/23/2016,02,21.27,61,46,10778
06/23/2016,03,20.98,58,46,10401
06/23/2016,04,20.93,57,46,10237
06/23/2016,05,21.21,56,46,10391
06/23/2016,06,21.41,56,46,10944
06/23/2016,07,20.89,57,47,12290
06/23/2016,08,20.67,60,47,13635
06/23/2016,09,22.46,64,49,14475
06/23/2016,10,22.92,67,48,15126
06/23/2016,11,21.99,71,49,15738
06/23/2016,12,22.12,74,48,16253
06/23/2016,13,29.84,76,47,16644
06/23/2016,14,39.38,77,49,17135
06/23/2016,15,40.27,76,50,17440
06/23/2016,16,35.28,77,50,17556
06/23/2016,17,31.35,76,50,17515
06/23/2016,18,37.07,76,52,17435
06/23/2016,19,36.16,76,53,17258
06/23/2016,20,41.62,75,54,16911
06/23/2016,21,39.65,73,56,16674
06/23/2016,22,38.22,70,55,16148
06/23/2016,23,23.78,67,56,14682
06/23/2016,24,23.77,66,55,13116
06/24/2016,01,30.31,62,54,11942
06/24/2016,02,23.53,62,54,11217
06/24/2016,03,22,62,53,10764
06/24/2016,04,22.63,61,51,10544
06/24/2016,05,23.78,58,50,10665
06/24/2016,06,25.3,59,50,11168
06/24/2016,07,22.71,59,49,12452
06/24/2016,08,27.11,61,49,13877
06/24/2016,09,35.35,67,50,14868
06/24/2016,10,30.39,70,49,15550
06/24/2016,11,29.83,73,48,16064
06/24/2016,12,29.05,75,47,16430
06/24/2016,13,39.09,76,48,16670
06/24/2016,14,43.86,76,47,17006
06/24/2016,15,44.69,77,47,17248
06/24/2016,16,45.99,78,47,17385
06/24/2016,17,53.04,78,46,17531
06/24/2016,18,49.96,79,46,17478
06/24/2016,19,43.28,77,47,16994
06/24/2016,20,37.77,75,50,16301
06/24/2016,21,72.82,72,50,15831
06/24/2016,22,44.96,68,51,15296
06/24/2016,23,28.72,66,52,14030
06/24/2016,24,23.58,65,51,12651
06/25/2016,01,24.78,63,51,11548
06/25/2016,02,23.43,61,51,10843
06/25/2016,03,19.98,60,51,10414
06/25/2016,04,19.36,58,51,10167
06/25/2016,05,9.64,57,51,10116
06/25/2016,06,10.14,54,50,10177
06/25/2016,07,20.03,57,50,10765
06/25/2016,08,15.91,61,51,11795
06/25/2016,09,21.46,65,52,12889
06/25/2016,10,21.51,69,52,13756
06/25/2016,11,21.74,72,51,14372
06/25/2016,12,27.22,75,51,14779
06/25/2016,13,25.84,77,51,15047
06/25/2016,14,22.24,78,49,15257
06/25/2016,15,26.11,79,49,15508
06/25/2016,16,31.53,80,49,15751
06/25/2016,17,26.51,80,48,16062
06/25/2016,18,33.62,79,49,16256
06/25/2016,19,32.22,78,50,16069
06/25/2016,20,32.2,76,51,15515
06/25/2016,21,30.79,73,52,15139
06/25/2016,22,28.48,70,51,14756
06/25/2016,23,21.7,67,51,13637
06/25/2016,24,19.96,65,50,12400
06/26/2016,01,19.12,64,50,11384
06/26/2016,02,17.43,62,51,10711
06/26/2016,03,17.52,60,51,10284
06/26/2016,04,15.05,60,51,10038
06/26/2016,05,-58.77,59,51,9941
06/26/2016,06,5.72,58,51,9839
06/26/2016,07,4.85,59,50,10237
06/26/2016,08,9.08,63,52,11122
06/26/2016,09,7.92,67,53,12192
06/26/2016,10,19.84,71,53,13143
06/26/2016,11,21.17,74,55,13970
06/26/2016,12,21.28,77,55,14685
06/26/2016,13,24.68,80,56,15322
06/26/2016,14,29.02,81,57,15802
06/26/2016,15,33.72,82,57,16211
06/26/2016,16,36.67,83,57,16645
06/26/2016,17,30.99,83,57,17080
06/26/2016,18,31.82,83,56,17408
06/26/2016,19,33.31,81,56,17298
06/26/2016,20,35.27,79,56,16829
06/26/2016,21,28.15,75,56,16467
06/26/2016,22,24.48,72,56,15930
06/26/2016,23,22.7,69,55,14533
06/26/2016,24,22.3,68,55,13080
06/27/2016,01,20.28,67,54,11996
06/27/2016,02,19.66,66,54,11340
06/27/2016,03,19.26,65,53,10962
06/27/2016,04,19.82,65,52,10792
06/27/2016,05,19.75,63,52,10987
06/27/2016,06,-1.8,63,53,11603
06/27/2016,07,-13.87,63,55,13057
06/27/2016,08,19.72,66,56,14646
06/27/2016,09,24.18,69,57,15730
06/27/2016,10,28.44,74,56,16548
06/27/2016,11,23.63,77,56,17336
06/27/2016,12,28.14,80,53,17958
06/27/2016,13,31.69,81,53,18376
06/27/2016,14,29.62,82,53,18802
06/27/2016,15,28.1,81,53,18936
06/27/2016,16,24.59,82,53,18917
06/27/2016,17,23.3,80,56,18837
06/27/2016,18,23.19,78,59,18746
06/27/2016,19,22.14,76,60,18279
06/27/2016,20,22.03,74,61,17854
06/27/2016,21,22.96,73,63,17657
06/27/2016,22,22.2,72,62,17015
06/27/2016,23,19.91,71,62,15512
06/27/2016,24,20.8,71,62,14031
06/28/2016,01,21.55,70,62,12997
06/28/2016,02,21.68,70,62,12375
06/28/2016,03,21.26,70,63,11996
06/28/2016,04,21.41,68,63,11841
06/28/2016,05,22.36,68,64,12049
06/28/2016,06,23.4,68,64,12770
06/28/2016,07,24.23,67,64,14137
06/28/2016,08,22.21,68,64,15544
06/28/2016,09,27.2,68,65,16395
06/28/2016,10,23.68,69,66,16962
06/28/2016,11,22.72,71,66,17491
06/28/2016,12,24.6,72,65,17824
06/28/2016,13,27.93,74,65,17928
06/28/2016,14,23.95,75,63,18130
06/28/2016,15,21.78,76,63,18182
06/28/2016,16,21.6,76,63,18118
06/28/2016,17,21.42,75,64,18197
06/28/2016,18,21.08,73,64,18169
06/28/2016,19,22.16,72,64,17876
06/28/2016,20,21.79,72,65,17598
06/28/2016,21,23.62,71,65,17489
06/28/2016,22,28.16,70,65,16857
06/28/2016,23,22.26,70,65,15437
06/28/2016,24,20.11,70,65,13997
06/29/2016,01,19.94,69,66,12937
06/29/2016,02,21.27,69,66,12297
06/29/2016,03,22.13,69,66,11934
06/29/2016,04,21.29,69,66,11789
06/29/2016,05,21.22,68,66,11964
06/29/2016,06,23.09,67,66,12699
06/29/2016,07,26.36,68,65,14124
06/29/2016,08,46.28,68,66,15608
06/29/2016,09,26.89,69,65,16510
06/29/2016,10,26.12,70,65,17180
06/29/2016,11,30.2,73,65,17886
06/29/2016,12,33,75,65,18435
06/29/2016,13,36.49,77,65,18839
06/29/2016,14,38.65,79,64,19358
06/29/2016,15,37.54,80,63,19714
06/29/2016,16,33.22,81,63,19885
06/29/2016,17,38.62,81,60,19966
06/29/2016,18,39.59,79,59,19879
06/29/2016,19,52.18,79,59,19513
06/29/2016,20,40.52,78,59,19018
06/29/2016,21,28.67,75,59,18511
06/29/2016,22,32.39,71,60,17814
06/29/2016,23,23.25,71,60,16174
06/29/2016,24,16.29,71,60,14438
06/30/2016,01,20.35,70,59,13139
06/30/2016,02,17.52,69,58,12305
06/30/2016,03,4.71,67,58,11791
06/30/2016,04,10.43,65,57,11515
06/30/2016,05,21.52,65,57,11575
06/30/2016,06,11.06,63,57,12082
06/30/2016,07,16.82,64,57,13505
06/30/2016,08,20.03,67,58,15032
06/30/2016,09,24.91,70,57,16013
06/30/2016,10,26.76,74,57,16737
06/30/2016,11,26.29,76,55,17449
06/30/2016,12,24.27,78,54,18006
06/30/2016,13,25.17,79,54,18399
06/30/2016,14,31.05,79,54,18927
06/30/2016,15,31.16,80,53,19229
06/30/2016,16,30.14,81,53,19415
06/30/2016,17,33.43,82,52,19599
06/30/2016,18,38.68,80,52,19644
06/30/2016,19,30.54,80,52,19324
06/30/2016,20,33.2,79,53,18688
06/30/2016,21,31.37,76,55,18191
06/30/2016,22,33.49,73,55,17595
06/30/2016,23,31.25,71,57,16032
06/30/2016,24,22.16,70,57,14357
07/01/2016,01,24.09,69,58,13134
07/01/2016,02,24.23,68,58,12318
07/01/2016,03,25.44,66,58,11782
07/01/2016,04,23.23,66,58,11526
07/01/2016,05,24.03,65,58,11569
07/01/2016,06,23.86,64,58,12039
07/01/2016,07,23.41,64,58,13351
07/01/2016,08,22.22,67,60,14925
07/01/2016,09,32.03,70,61,16152
07/01/2016,10,37.03,74,62,17163
07/01/2016,11,40.2,77,61,18043
07/01/2016,12,45.78,80,60,18634
07/01/2016,13,52.11,81,59,18901
07/01/2016,14,48.05,81,60,19134
07/01/2016,15,40.51,81,61,19170
07/01/2016,16,36.46,80,63,19047
07/01/2016,17,44.69,78,63,18947
07/01/2016,18,52.13,77,64,18713
07/01/2016,19,34.67,75,65,18197
07/01/2016,20,24.32,73,67,17652
07/01/2016,21,24.06,71,66,17365
07/01/2016,22,27.75,70,65,16718
07/01/2016,23,22.66,69,65,15350
07/01/2016,24,19.42,69,65,13980
07/02/2016,01,25.03,68,66,12907
07/02/2016,02,26.54,68,65,12195
07/02/2016,03,23.13,68,65,11709
07/02/2016,04,21.08,67,63,11403
07/02/2016,05,20.61,66,61,11262
07/02/2016,06,20.93,64,59,11206
07/02/2016,07,15.28,64,57,11593
07/02/2016,08,10.2,65,56,12476
07/02/2016,09,18.74,66,55,13452
07/02/2016,10,19.1,69,53,14125
07/02/2016,11,7.73,70,51,14513
07/02/2016,12,11.82,72,50,14702
07/02/2016,13,9.02,73,49,14770
07/02/2016,14,-16.87,74,49,14764
07/02/2016,15,3.62,75,48,14711
07/02/2016,16,1.84,75,47,14739
07/02/2016,17,8.83,76,46,14863
07/02/2016,18,15.56,76,45,15041
07/02/2016,19,16.05,76,45,14974
07/02/2016,20,15.75,74,44,14573
07/02/2016,21,11.39,71,45,14276
07/02/2016,22,14.05,68,45,13950
07/02/2016,23,6.62,66,46,13050
07/02/2016,24,-36.94,64,47,11944
07/03/2016,01,-10.81,62,47,10997
07/03/2016,02,-39.09,60,48,10362
07/03/2016,03,-35.68,60,48,9978
07/03/2016,04,15.19,60,48,9760
07/03/2016,05,16.54,59,48,9686
07/03/2016,06,16.56,58,48,9586
07/03/2016,07,16.15,58,49,9988
07/03/2016,08,1.7,62,50,10826
07/03/2016,09,1.48,66,51,11820
07/03/2016,10,2.11,70,52,12645
07/03/2016,11,11.28,73,51,13227
07/03/2016,12,2.55,76,49,13678
07/03/2016,13,1.31,77,47,14020
07/03/2016,14,14.69,79,47,14233
07/03/2016,15,15.37,80,47,14471
07/03/2016,16,11.74,80,47,14735
07/03/2016,17,12.05,81,47,15037
07/03/2016,18,15.98,81,47,15214
07/03/2016,19,5.08,79,47,15024
07/03/2016,20,8.08,77,49,14629
07/03/2016,21,15.23,75,51,14407
07/03/2016,22,15.73,73,53,14194
07/03/2016,23,4.89,70,54,13455
07/03/2016,24,-27.37,68,54,12475
07/04/2016,01,20.15,68,54,11526
07/04/2016,02,21.84,66,54,10883
07/04/2016,03,18.99,63,54,10449
07/04/2016,04,18.54,63,53,10208
07/04/2016,05,-6.17,62,53,10157
07/04/2016,06,-2.56,62,53,10162
07/04/2016,07,-70.52,61,53,10670
07/04/2016,08,0.39,65,54,11582
07/04/2016,09,6.66,69,54,12673
07/04/2016,10,18.27,74,54,13681
07/04/2016,11,21.16,77,53,14515
07/04/2016,12,19.05,80,50,15143
07/04/2016,13,18.47,81,49,15627
07/04/2016,14,17.64,84,49,15942
07/04/2016,15,19.77,85,48,16241
07/04/2016,16,22.72,86,47,16653
07/04/2016,17,26.21,85,48,17111
07/04/2016,18,31.7,84,49,17372
07/04/2016,19,28.56,83,50,17087
07/04/2016,20,24.94,80,52,16499
07/04/2016,21,24.5,77,54,16195
07/04/2016,22,27.18,74,54,15675
07/04/2016,23,22.65,72,55,14648
07/04/2016,24,20.14,70,56,13452
07/05/2016,01,18.35,69,57,12423
07/05/2016,02,16.39,69,58,11787
07/05/2016,03,12.84,68,60,11398
07/05/2016,04,-26.61,67,61,11274
07/05/2016,05,17.57,66,62,11492
07/05/2016,06,20.05,65,62,12195
07/05/2016,07,22.12,66,63,13520
07/05/2016,08,21.51,67,64,14917
07/05/2016,09,21.51,68,64,15919
07/05/2016,10,22.49,69,64,16647
07/05/2016,11,22.07,71,65,17349
07/05/2016,12,26.37,72,65,17875
07/05/2016,13,30.89,75,65,18259
07/05/2016,14,33.53,76,66,18664
07/05/2016,15,36.09,78,65,19139
07/05/2016,16,41.19,80,66,19712
07/05/2016,17,47.89,81,66,20326
07/05/2016,18,61.7,82,64,20726
07/05/2016,19,63.01,83,63,20604
07/05/2016,20,103.15,81,63,20085
07/05/2016,21,65.44,78,63,19511
07/05/2016,22,47.61,75,63,18745
07/05/2016,23,30.83,73,63,17010
07/05/2016,24,26.09,71,64,15231
07/06/2016,01,26.8,71,63,13961
07/06/2016,02,26.57,69,63,13128
07/06/2016,03,24.84,70,63,12598
07/06/2016,04,23.85,69,62,12304
07/06/2016,05,22.93,69,61,12342
07/06/2016,06,23.01,68,60,12835
07/06/2016,07,24.04,68,60,14326
07/06/2016,08,29.11,72,60,16114
07/06/2016,09,26.21,76,60,17482
07/06/2016,10,30.93,80,61,18760
07/06/2016,11,49.92,83,62,19938
07/06/2016,12,60.68,85,61,20813
07/06/2016,13,63.16,86,62,21485
07/06/2016,14,74.15,88,61,22174
07/06/2016,15,213.28,88,61,22598
07/06/2016,16,178.07,90,61,22857
07/06/2016,17,112.38,90,60,23087
07/06/2016,18,110.81,90,60,23139
07/06/2016,19,97.66,88,61,22758
07/06/2016,20,53.56,88,62,22084
07/06/2016,21,75.63,84,63,21479
07/06/2016,22,63.01,81,65,20588
07/06/2016,23,36.87,78,65,18653
07/06/2016,24,35.07,76,65,16728
07/07/2016,01,34.11,75,65,15295
07/07/2016,02,32.71,73,65,14380
07/07/2016,03,29.86,72,65,13774
07/07/2016,04,28.44,72,65,13421
07/07/2016,05,28.49,69,64,13426
07/07/2016,06,30.69,69,64,13871
07/07/2016,07,26.63,68,64,15094
07/07/2016,08,28.9,69,65,16506
07/07/2016,09,30.77,71,65,17495
07/07/2016,10,26.81,72,65,18359
07/07/2016,11,28.24,74,65,19216
07/07/2016,12,40.1,75,66,20021
07/07/2016,13,47.82,77,66,20563
07/07/2016,14,45.61,78,66,20965
07/07/2016,15,62.7,81,66,21056
07/07/2016,16,45.61,76,66,20679
07/07/2016,17,36.38,76,66,20452
07/07/2016,18,30.69,73,67,20218
07/07/2016,19,34.06,73,67,19718
07/07/2016,20,32.36,73,68,19140
07/07/2016,21,27.87,71,66,18822
07/07/2016,22,26.87,70,67,18130
07/07/2016,23,25.04,70,66,16580
07/07/2016,24,22.02,69,67,14994
07/08/2016,01,20.3,69,67,13800
07/08/2016,02,13.05,69,66,13062
07/08/2016,03,14.17,68,66,12585
07/08/2016,04,15.57,67,65,12374
07/08/2016,05,11.79,67,65,12485
07/08/2016,06,18.13,67,64,13055
07/08/2016,07,23.38,66,64,14252
07/08/2016,08,9.35,66,63,15496
07/08/2016,09,7.88,67,63,16267
07/08/2016,10,8.17,67,61,16734
07/08/2016,11,8.62,67,61,17021
07/08/2016,12,6.96,68,61,17235
07/08/2016,13,22.02,70,61,17341
07/08/2016,14,23.97,71,61,17466
07/08/2016,15,21.59,72,61,17493
07/08/2016,16,17.03,73,61,17436
07/08/2016,17,17.23,73,61,17378
07/08/2016,18,22.24,71,61,17128
07/08/2016,19,6.76,70,59,16584
07/08/2016,20,0.02,69,59,16086
07/08/2016,21,0.03,67,59,15875
07/08/2016,22,0.07,65,58,15298
07/08/2016,23,9.79,64,57,14106
07/08/2016,24,2.16,64,57,12802
07/09/2016,01,15.16,63,56,11774
07/09/2016,02,12.9,62,56,11154
07/09/2016,03,9.83,62,55,10733
07/09/2016,04,11.67,61,55,10508
07/09/2016,05,3.63,60,55,10483
07/09/2016,06,12.55,61,55,10618
07/09/2016,07,-28.31,60,55,11074
07/09/2016,08,16.69,60,56,11857
07/09/2016,09,16.49,61,56,12790
07/09/2016,10,18.74,61,56,13528
07/09/2016,11,15.3,62,57,13961
07/09/2016,12,16.04,63,57,14149
07/09/2016,13,15.29,63,57,14139
07/09/2016,14,14,64,57,13979
07/09/2016,15,5.56,64,58,13772
07/09/2016,16,0.03,64,58,13638
07/09/2016,17,0.07,64,58,13675
07/09/2016,18,8.12,64,59,13821
07/09/2016,19,1.19,63,59,13813
07/09/2016,20,8.13,62,59,13729
07/09/2016,21,14.01,62,59,13781
07/09/2016,22,8.06,61,58,13364
07/09/2016,23,8.55,61,58,12496
07/09/2016,24,-16.62,61,58,11535
07/10/2016,01,-43.52,60,59,10760
07/10/2016,02,0.97,61,59,10270
07/10/2016,03,16.01,60,59,9968
07/10/2016,04,-26.98,60,58,9809
07/10/2016,05,13.73,60,58,9781
07/10/2016,06,13.88,60,58,9870
07/10/2016,07,-37.56,60,58,10158
07/10/2016,08,1.65,60,58,10817
07/10/2016,09,14.28,61,59,11748
07/10/2016,10,16.22,62,59,12634
07/10/2016,11,18.85,63,59,13255
07/10/2016,12,17.6,63,59,13647
07/10/2016,13,16.44,65,60,13896
07/10/2016,14,17.29,67,60,13989
07/10/2016,15,16.11,67,61,14043
07/10/2016,16,16.02,68,61,14184
07/10/2016,17,16.99,69,61,14427
07/10/2016,18,19.1,69,61,14692
07/10/2016,19,18.27,69,61,14711
07/10/2016,20,18.7,66,60,14528
07/10/2016,21,17.78,64,60,14483
07/10/2016,22,17.94,64,60,14036
07/10/2016,23,16.79,63,60,12932
07/10/2016,24,14.94,63,59,11763
07/11/2016,01,13.51,62,59,10929
07/11/2016,02,13.33,61,59,10383
07/11/2016,03,14.1,61,58,10101
07/11/2016,04,12.35,61,58,10058
07/11/2016,05,13.8,61,58,10324
07/11/2016,06,10,60,57,11023
07/11/2016,07,10.58,61,57,12380
07/11/2016,08,12.12,62,58,13745
07/11/2016,09,20.04,64,57,14605
07/11/2016,10,20.62,66,57,15150
07/11/2016,11,19.12,67,57,15611
07/11/2016,12,17.79,68,56,15895
07/11/2016,13,17.72,69,56,16010
07/11/2016,14,18.33,71,56,16258
07/11/2016,15,16.25,73,55,16436
07/11/2016,16,18.07,75,55,16645
07/11/2016,17,20.3,76,54,16923
07/11/2016,18,20.04,75,56,17051
07/11/2016,19,20.35,75,55,16894
07/11/2016,20,19.64,75,55,16525
07/11/2016,21,20.67,71,58,16352
07/11/2016,22,20.74,69,58,15828
07/11/2016,23,17.83,67,58,14335
07/11/2016,24,-39.38,66,58,12830
07/12/2016,01,0.75,64,58,11754
07/12/2016,02,12.34,64,57,11141
07/12/2016,03,-6.51,63,57,10758
07/12/2016,04,-15.95,62,56,10566
07/12/2016,05,3.79,61,56,10720
07/12/2016,06,-53.2,61,56,11285
07/12/2016,07,-42.18,61,56,12649
07/12/2016,08,7.53,64,57,14193
07/12/2016,09,15.61,68,59,15235
07/12/2016,10,16.24,73,59,16074
07/12/2016,11,19.17,76,59,16872
07/12/2016,12,20.82,79,57,17501
07/12/2016,13,25.27,81,55,17977
07/12/2016,14,25.42,82,54,18538
07/12/2016,15,26.8,84,55,19023
07/12/2016,16,29.54,83,55,19418
07/12/2016,17,31.47,84,54,19768
07/12/2016,18,31.72,84,55,19873
07/12/2016,19,32.26,83,56,19493
07/12/2016,20,28.9,80,57,18815
07/12/2016,21,28.85,78,57,18390
07/12/2016,22,26.7,74,58,17738
07/12/2016,23,22.69,73,58,16080
07/12/2016,24,26.86,71,58,14421
07/13/2016,01,22.09,69,58,13188
07/13/2016,02,20.43,68,58,12402
07/13/2016,03,18.84,67,59,11945
07/13/2016,04,20.8,67,59,11740
07/13/2016,05,21.29,67,61,11892
07/13/2016,06,19.82,66,61,12518
07/13/2016,07,21.45,66,62,13967
07/13/2016,08,24.35,69,63,15686
07/13/2016,09,22.57,72,64,16943
07/13/2016,10,22.91,76,65,18035
07/13/2016,11,27.36,79,65,19086
07/13/2016,12,34.14,82,66,20027
07/13/2016,13,51.16,84,65,20778
07/13/2016,14,47.29,86,65,21440
07/13/2016,15,39.29,87,64,21800
07/13/2016,16,48.06,87,64,22107
07/13/2016,17,61.12,87,64,22309
07/13/2016,18,61.33,85,64,22283
07/13/2016,19,46.19,84,64,21695
07/13/2016,20,34,81,62,20835
07/13/2016,21,30.35,79,61,20211
07/13/2016,22,26.03,76,61,19332
07/13/2016,23,25.87,74,61,17442
07/13/2016,24,22.29,73,61,15642
07/14/2016,01,19.89,72,61,14313
07/14/2016,02,20.09,71,62,13490
07/14/2016,03,17.88,70,63,12998
07/14/2016,04,-36.72,70,64,12790
07/14/2016,05,17.54,70,64,12943
07/14/2016,06,20.23,70,65,13641
07/14/2016,07,22.23,70,66,15145
07/14/2016,08,33.08,71,67,16781
07/14/2016,09,25.17,73,68,17905
07/14/2016,10,22.26,75,69,18771
07/14/2016,11,22.36,77,70,19614
07/14/2016,12,26.02,78,70,20237
07/14/2016,13,27.29,80,71,20645
07/14/2016,14,29.51,81,71,20981
07/14/2016,15,26.89,81,72,21195
07/14/2016,16,32.69,81,71,21307
07/14/2016,17,33.28,81,71,21274
07/14/2016,18,32.94,81,72,21234
07/14/2016,19,29.02,80,72,20873
07/14/2016,20,27.79,78,72,20374
07/14/2016,21,34.84,77,72,20112
07/14/2016,22,36.31,75,71,19395
07/14/2016,23,32.37,75,71,17760
07/14/2016,24,23.15,74,71,16084
07/15/2016,01,13.98,73,70,14845
07/15/2016,02,5.91,73,70,14008
07/15/2016,03,10.41,72,69,13502
07/15/2016,04,15.01,71,69,13236
07/15/2016,05,18.7,71,69,13368
07/15/2016,06,-0.27,71,68,13976
07/15/2016,07,-5.85,71,68,15461
07/15/2016,08,20.07,73,70,17341
07/15/2016,09,25.92,76,70,18937
07/15/2016,10,35.83,80,70,20207
07/15/2016,11,56.13,83,68,21346
07/15/2016,12,61.75,86,67,22086
07/15/2016,13,44.43,88,64,22555
07/15/2016,14,41.95,88,63,22948
07/15/2016,15,50.36,90,63,23097
07/15/2016,16,42.01,90,63,23045
07/15/2016,17,46,90,62,23040
07/15/2016,18,45.76,88,65,22954
07/15/2016,19,56.04,87,65,22538
07/15/2016,20,50.75,87,65,21833
07/15/2016,21,38.97,83,65,21181
07/15/2016,22,29.51,80,65,20350
07/15/2016,23,29.48,78,66,18714
07/15/2016,24,30.37,76,66,16928
07/16/2016,01,29.82,75,65,15481
07/16/2016,02,25.57,75,64,14453
07/16/2016,03,24.19,73,64,13763
07/16/2016,04,22.8,73,64,13254
07/16/2016,05,21.57,71,63,13004
07/16/2016,06,21.03,69,62,12930
07/16/2016,07,13.98,70,62,13513
07/16/2016,08,20.38,72,63,14770
07/16/2016,09,30.35,76,62,16261
07/16/2016,10,37.76,79,60,17533
07/16/2016,11,30.17,81,61,18578
07/16/2016,12,38.8,83,60,19316
07/16/2016,13,44.09,84,60,19830
07/16/2016,14,44.56,86,59,20232
07/16/2016,15,44.83,88,59,20512
07/16/2016,16,47.87,88,58,20773
07/16/2016,17,55.05,88,58,20895
07/16/2016,18,55.35,87,59,20795
07/16/2016,19,45.22,85,60,20268
07/16/2016,20,39.39,83,63,19627
07/16/2016,21,34.69,80,64,19312
07/16/2016,22,38.02,78,63,18738
07/16/2016,23,30.36,77,63,17404
07/16/2016,24,33.33,76,63,15978
07/17/2016,01,29,75,64,14783
07/17/2016,02,23.37,74,64,13975
07/17/2016,03,22.45,74,64,13422
07/17/2016,04,22.58,72,64,13073
07/17/2016,05,23.88,72,64,12914
07/17/2016,06,25.37,71,64,12855
07/17/2016,07,25.38,71,64,13075
07/17/2016,08,25.74,71,64,13821
07/17/2016,09,22.26,72,64,14915
07/17/2016,10,28.4,74,64,16152
07/17/2016,11,35.46,76,64,17277
07/17/2016,12,44.79,78,64,18231
07/17/2016,13,45.22,80,65,18939
07/17/2016,14,51.61,81,65,19344
07/17/2016,15,45.77,82,65,19715
07/17/2016,16,52.2,83,64,20056
07/17/2016,17,61.86,82,64,20391
07/17/2016,18,69.88,83,64,20574
07/17/2016,19,76.1,82,63,20374
07/17/2016,20,72.14,81,64,19835
07/17/2016,21,67.34,78,64,19547
07/17/2016,22,48.95,75,65,18890
07/17/2016,23,42.37,73,65,17262
07/17/2016,24,27.17,72,65,15630
07/18/2016,01,27.68,72,65,14419
07/18/2016,02,25.37,71,65,13646
07/18/2016,03,23.29,70,64,13099
07/18/2016,04,25.44,69,64,12859
07/18/2016,05,25.9,68,64,12988
07/18/2016,06,26.65,69,64,13654
07/18/2016,07,26.99,68,64,15128
07/18/2016,08,23.55,71,65,16864
07/18/2016,09,26.09,75,64,18319
07/18/2016,10,29.16,80,64,19686
07/18/2016,11,51.77,83,64,20994
07/18/2016,12,54.58,87,64,22023
07/18/2016,13,51.35,89,64,22756
07/18/2016,14,59.93,90,65,23508
07/18/2016,15,59.06,91,65,23743
07/18/2016,16,47.77,89,65,23124
07/18/2016,17,41.04,83,69,22403
07/18/2016,18,33.42,79,68,21836
07/18/2016,19,30.37,80,68,21454
07/18/2016,20,30.27,79,68,21037
07/18/2016,21,33.05,79,68,20656
07/18/2016,22,26.56,78,67,19766
07/18/2016,23,20.52,77,67,18046
07/18/2016,24,21.56,76,67,16348
07/19/2016,01,24.49,74,67,15009
07/19/2016,02,25.64,74,66,14171
07/19/2016,03,21.5,73,65,13598
07/19/2016,04,20.17,71,65,13312
07/19/2016,05,20.56,71,64,13373
07/19/2016,06,20.59,71,61,13906
07/19/2016,07,19.69,69,59,15134
07/19/2016,08,27.88,71,57,16618
07/19/2016,09,23.75,73,55,17449
07/19/2016,10,21.01,74,54,18073
07/19/2016,11,20.23,76,55,18664
07/19/2016,12,21.77,77,54,19121
07/19/2016,13,22.96,78,53,19282
07/19/2016,14,21.08,78,52,19507
07/19/2016,15,23.27,77,52,19600
07/19/2016,16,24.13,77,52,19616
07/19/2016,17,24.27,77,50,19581
07/19/2016,18,23.9,79,47,19387
07/19/2016,19,24.82,77,46,18784
07/19/2016,20,24.22,76,46,17991
07/19/2016,21,23.65,73,47,17508
07/19/2016,22,23.75,70,48,16731
07/19/2016,23,22.8,68,49,15080
07/19/2016,24,18.75,66,50,13507
07/20/2016,01,19.45,64,50,12384
07/20/2016,02,-48.92,63,49,11645
07/20/2016,03,-46.97,61,50,11210
07/20/2016,04,-4.78,60,49,10989
